id,preco
78107569099680024366542029001316825040,108350.55783618428
35630579392702895703343792092821020757,151857.4952382259
180495442974534219664033650975071179678,98676.4463080801
310808003231123687601982759789167595573,111125.84652370028
281412885789869246852489114984059535931,145572.88112583384
115834922999693545296191213987693964898,72893.64068016224
5731801982113473737231393645963779999,148600.77675049566
256716164818036322373140286568690396129,139073.16029260866
287091925155434474451326927701130603179,165055.17828683555
34260218896401614964439670738816901101,78716.9114587009
129711525134942617432200032446355408594,82375.11946723983
63813447393601008165654825811986411111,109837.35199141316
233957718806307342910872106898233148735,179262.15266443975
138508589382193076883186189654019084427,126183.04962049797
171762617476835661595108367117122969376,116823.23748322763
7122736344425113322294078330615663312,117270.80210755952
32931879047335602142815671990698948947,56200.93772928044
230483121396274655509988841957998046697,142125.36399126612
315766672381283490639653109260892751611,253503.9981037639
301104161774368724925476221283740970391,70822.35964361392
227510606246395701960366267332503216714,124081.61408192292
228659121972304442863099815886729581779,125659.95270468108
68086809059173658965599732460689150208,166251.970441591
169041392389609942283143480484429958744,83282.25302079506
149581053128777628511664656027161538796,100330.21505312994
66252420228989686258481184814476626799,166987.5702991858
262859967351480229982146627310415934358,175526.70893023163
317829998963593347122303395131613360494,67351.13364475779
24887841704125448157191892411715521315,182745.48653434776
230199425899098091542244974035896211783,156873.07623817958
74011957647759301081569160773746930781,180706.31339903548
144733803448319336946178686862337261379,111732.04638142698
142405383752199423425786993458884627343,168040.86253838986
173324636074769296529189625730653285809,121696.71900198609
155561347177954121142041908188975524664,122114.64265457541
86026435063413102427450773798842306387,125073.00987685658
229257356284378921190587377871031567334,42168.34111490473
249214025842220849314985638373204146912,98371.34486128017
83473208885390680674963932777363338591,168240.26338019036
180580369832354477560560602690825188300,102646.5604838375
259490022068441742630539072459542535148,181545.51718473807
120796267956232721185119513957760631683,226872.89640343003
241430542672617103205615601633306372934,201005.2753005419
53091847780640456849632756954612576434,146055.46400345676
171977066567630375608946040261692762526,182875.77039419115
201914625874463660453645362442088079106,153219.20244905166
84059384063449374632880341259583908854,150776.4413430877
328387208591072585760315241990965355447,178143.14725990593
17154426494022331794126934878064958948,238538.34576656483
192000139416378047888346422176422040661,120224.13036243245
180081646479210699334128198669796160399,189484.61808975972
253986101323166575416961447245174692901,87812.53975121863
82036269311688064017582673374303244526,111296.61553535424
333919908274208141229966147873771212013,162138.61751855724
313704772228414954684896419439906454998,106483.14588468708
215781134391040786413193932814799270790,109106.11792772263
323576127340260635108064420738794619615,136480.30246555246
21266736316299428255003871822385501006,89050.4207188692
186277892327196401769009247007141845185,243238.53822365962
118653739393882803347822121960128540090,91377.13190477155
178402222675267324741137977644713188119,139218.71221134998
14111625130403982018582213981963028060,226439.12637634203
325687469192316037825715120219693138391,129270.82595151477
338873463459304189674358773507615464140,79255.3200672958
245440709240117885881946071499467553000,172965.25678705238
3992284778362807624983933766586748960,121923.00368659571
177917688273646190120585781998870609412,132754.99624500424
307183333739200840624177841605072041043,81338.48013620637
335470794133402209198153397416379022899,141920.43335134722
203204241445015520264242319199812317633,77662.60093126073
134385257647410245621873088337082618012,171275.12622458115
6540687257921476537365937337199234069,166177.91370343976
203239807831030319375520809440266391745,114414.48413468339
39376528018535015868934510381824165952,244349.82762324996
333342898325227485720191018314201595565,144164.458238611
216088076765437530118227326459456970218,103027.16768226773
294256168413360318515649740566516009388,121346.28528224118
249324748703273289890304775287749567094,137512.5946906861
227934818343215729770705513085856574374,143376.91556133144
157501721120159053919391416852016284295,185889.45526049472
297125857657343693187052534926914461136,93348.68653593585
87136029063634093621956857943240285302,79930.53292244114
199891203388386369979675076525848750178,73611.96378091536
102123055616796056444516517520597098387,106020.06342671998
237512146312820589708317540195709404676,104043.82962999493
30984280450885534059052913279584065254,149271.02926658653
126374200467604593804720277004278327103,115113.45622392558
317466905352534178610659571519473694514,164400.34028105438
52865229602472061804485324233666817912,140002.7607260067
86984224502002234419916772572194051581,134231.53681889363
114416682475133609697441993429731470073,19329.06357301958
49500288896238366923661810598993127844,158134.45492456295
15465172849640768327142827133509494439,147550.90718829818
307334256328869249308029400432335737804,88159.67646497302
228144239113577275448986710580982616029,163834.99595026672
287139027642678210570007827534054265052,161913.8917876277
89914442558408418710315807541943703503,143373.59159642272
157724668439282941424079171387574257679,166644.57957559451
210560980823314089239746782467786021918,132079.5188226793
9533463295747584642161614887871041149,101945.82552273013
36155487406786930325759004510880817087,132938.7385070827
234127326236134497876685668798607764717,38212.12454170734
280305492068078804619353598740914253066,147012.78300459124
206680675239217462017215069720218496509,42304.84546608664
338819821210509135508780606674721178321,108076.2601099331
204709679839831821149432932813402540678,175986.33716228418
90875432458421346470025553495778630510,213829.50549599156
275475573967873268188137718480930488822,167136.60589748994
135798733167447402777119122060701579452,-49647.68030217104
16467710364998450246536251528420949308,115863.79054655321
154737869680607241704521619955620605087,219113.24012807198
275775611271881132098534927222118097805,56512.83648085594
60452051161648408770616607730997043495,191526.43089020438
55573982790391311975887758207573440948,115390.06475670077
253718454255114896228371873750181818324,160436.9549401179
314064790115053828119555179443554195527,197621.803159168
189570492320793832454485868809143337405,184271.56323332526
23825261604921702409641748375342950297,130199.36464380845
202301262511978571352794896695666151810,120738.32737792283
104239568090079872488280748074678202013,124436.00713203102
118155484109908082546418446225943368418,244970.03647191264
255279298803366738058226980815231053100,63676.45581735484
205713080891740291665828451730565250400,113359.286504196
271567936429803209749917402080660109484,157271.7084387336
83500313040262972087502975096864972395,192417.30246527493
199825580750147224320742424928048221511,119888.79334781505
35503660709160520879029443480036147850,183281.6240767315
136744533749502088151319862288356809373,100932.11257032678
14646148787543855550889731877407837757,253335.61763318256
175456875639756620367724513315924621300,107761.60320178792
171887264709983159676256955690666649895,134650.829743227
5575201071375003157687971982995539245,145301.5442772042
11124399571277862461246801293141325136,236672.23680038564
278012921215945326618316328031414262851,193759.69127282873
127163062492495403313007757062409704463,6881.277245976031
302695598952433192347337048974293502177,88012.71184761636
339163194157299289931219327984398277845,26128.047805292532
253179630755522290489067862817016603658,135382.21302226186
107540865078806037752380310797439708594,109735.51536036842
202747226890809260721851930190733529606,135346.36360629648
198478944601280023843585927406172044192,125115.68446522765
286842543879735416835221285521231976811,114790.17973745242
143789229725002136498207123538125838974,122634.16468361579
78201854589030752101710975166249263249,122359.10971591249
71539818043384923993008937350352775921,-557.8685875199735
123838437268533573587350797170799646707,96600.4682081677
165334355852046750199663818885453553125,135083.1155092176
164847888876547845123316770012937374547,111682.46112804674
101135033363139067389828698436653266246,160364.15903981403
141374361982310778378841790263765631649,71139.44853695855
51501364974414551550325981205185510805,26497.067168507725
333098681727869732356509759583146783243,129295.828871537
80234378433697420595695125518109986563,103498.03115511127
297673004618655036199009294723374585563,143769.49038276263
204724813217968425232608712280389418541,125804.90106614679
164732854026285442006125485235942552321,153273.0125581976
65445352835611637166375000661944038142,82131.30784451403
125195180397772507627695240202467616668,5387.966640440747
281257928188831742236443910034481673827,126300.52150523104
72760201997291128414816024649253969344,238354.75503983535
144585264635919229685952729581604945954,134857.0468685925
109409243019479710215976616629206450313,135897.5407204032
66976033741316305775253961608283832449,50799.24375249818
115854473798371071480763488769637364279,229862.48722737096
232720943751601322133996644526033346639,135926.88762722537
323041358526122545640238179512661294945,48727.3358333651
189571065590119531459030372972988857152,173721.74047657847
278830396664534453595290082331423099313,83715.99861739948
300984310880819626428136259167264912275,171532.42055795342
173248095429072161014036748849902411499,132080.85711786337
129039911398138055955082870056864208585,144631.54470964707
146454092270544064133929926301811629242,160128.83975511976
129592620248405902350506193046355842071,14003.998168181628
55178716338064917038254616840335174957,105402.71394162811
188552232778524889431723723986535909404,19806.64250265248
68738777473678077230673408625002210423,150937.43173808604
143650065470937114392016771268791037586,59277.918957836926
217143375116427375702730221309107403659,53843.21441628225
285857547045199800914494123990612675859,86125.9803810753
135307513104369620859454296925004799348,120628.90652341582
2903351729996390981740848403629759694,129155.86948277429
235485459871309587269171897031165221213,137139.78347153217
296017386177026941245492297942507209980,202324.4515870195
212929532835870383542328836465070003847,139500.01519728824
44792053188804682010358556072934285054,162115.18370418064
249680012909723910609278828815276571304,157227.48877938092
188132402142981885165263956858864369324,115886.81036934443
243258499219043077613643874357523126764,135544.59042977542
297502384825462058870825265698631506218,208344.68428760767
20484051710416552458362127419414396483,151622.36841105856
253948032676146630057917662989603693686,143044.67209291458
98200588353689152620727029014419954738,123312.35570014827
14122791477208854429014550356804400039,119023.22527860664
208598248089930680140265319653144824605,72104.58653384261
298475622302531653739931464689317637382,143940.7705529835
2588788666534418410890966725724910669,127447.72767940909
9712628666051113562075298365964280298,143133.47372468188
42967026650221222538416328816510604054,155195.9013591688
331810071519527017054662796283672827753,176102.07822710648
285315356430762147444442091168700561658,119420.55794883333
147573383959504740059941130006954501777,150296.94385534897
173651776695050274824006374512756309389,159537.28215325996
22835259108646484176565108425554436078,102890.79125086963
163335522228145786871413464789921268309,132288.24679788388
79580864837697488703994857109875663787,93707.74532566778
18093722071694246612028534734330405579,59517.20952026546
163127155367196180506199396832607404204,188186.48204247095
82699271274473815957784110120006001949,-10547.611449439079
119898092235710363179284535290646251139,140532.9120980166
68120108316829053172179957063351984376,195488.7489100285
54499599180823728159929121859469171058,175921.04904668964
63151179630102261748377560506608730501,156601.7731499672
145333654310498724413243546511454058666,157513.5148667004
336202983245746974226373123199424097932,207124.87331700884
80276587309374821603900109141230287582,20107.169122824445
211510309891117464265129987388111667353,152538.82235021703
78028571701435535429546616699600331359,122158.1284801811
113813549074392740531940720784724859923,41895.36815903336
4297685766429111946834915150390189282,103140.28174397536
23624265453284569334580840870468227772,22868.713727766648
40400071986899913450748881177856040087,114952.80240301602
90589443095105813267320082593691880299,27128.008182400838
64930320159540942897278013024377003786,154215.40015161596
319957631812806416896645654922579978210,123300.2430638764
185473026310374331228749448739740100876,166167.77131921612
198280088122233304964566473128626674145,148224.03736972623
291324486703807995327553620926461671907,219575.08320334926
252398412139115738462469940945037485073,149984.75998466462
161513792123050520899783414867921277743,109869.58206058666
133941859718052376156303456844748611253,84378.92331554182
236698763821887412316107271979375660314,125093.82959160209
220897024275644074828713990540418001480,1802.278694042936
125219498777135759021804991213472079499,92653.18224563636
225236262665838913695842569911381819725,129582.2538538333
102867026959240407948863384849717666215,212165.73219117895
334671611250424983149953582105157578426,127019.46609888412
202238857962075377193838528819386294360,115834.76016415842
294826381461538815116698354410337718266,80705.86345532164
134053582412896256417478477747987287732,75431.63201818429
69566145365553240194649203258354537667,176058.8680149708
150522366131828823598206712951808461386,64889.556888004765
72250783403620887886049259732989465968,108664.5431486778
149743770509507373061143632577402033728,80344.46598780528
96337196940644833794308798210198091549,210763.19755033404
101203276212024016119653519236468639800,141107.62962072715
31248253943168014374462287394366437933,140222.4383896012
23539713890923689632095795947345883697,97679.3319278229
119322438176104956226268695372268675189,82747.47802093625
160148422500349597297641255927779145208,212029.0716754906
175024054306603048190034460949283367640,-16312.75234051235
261523753462729151781825862367880716795,101185.08115152083
128976127984583243513716114394905806987,158630.34250569902
233048716786272920943060104472101528648,117351.4871623572
174511354619462076066154910610110813789,177249.8038770128
226725547755504887141429761436521674936,102105.40480680391
37652492323093015957225863667113657025,120659.64373475127
208214939247030690269364941652277831787,150666.9215000365
241049905561862937130737499035170116056,176748.15241497755
309355085650997328553497310476053555098,117103.45972062647
210728588879522143994459928496984844980,170137.4275350012
251083960652402088314844346716818748512,77842.33103668876
32588674554020939958007130552937642615,104947.00651103258
186179222591093597850855476680900540010,158357.58777385764
27856973194359145454264272031826593500,117906.72739118338
329445361760243842983634726634422777697,104420.88895367831
60285670268150123009417941193032412545,120482.54114818014
239904779609265423768652807122712092991,161994.15983182937
231650690900163478605841528958264128339,99773.9712137878
321482777312909765714981366332440515385,141318.90577430837
90621921514849077206690405468877758127,82827.61577999964
276639800720598623152441995708769505799,114522.89871111326
35599638399921433618138546235782154856,142426.31378779933
272428218641207652787244740019919302305,168464.63960758224
13827434808544997620760470011697996468,92801.89471729472
279109446575198515639225706796741027578,111734.43154873326
321479234739908702289078207762751987253,135452.49689289555
174226979497698774600206385080890750393,129870.01011140086
182865986909959534261193617972188889622,63282.629426419735
172437796940895194616424248937567297033,143540.3089298606
282030584629451581278202376721710140253,100044.87395086884
82428450005224601160890646842224934962,147824.5685391426
61024120410364780648670176969791841597,22729.736086718738
96433814024280757107003356846278915942,272656.32077591866
31246285850180460465016063464660475349,161679.36754661798
245585367744756540172202614617202064353,147070.54816804826
237394978259990110809417167930788706709,140638.84711379372
334096094956643999902665108397890687915,239068.1785397902
306266746511331768733272013281118295466,100591.66067677177
251860337105667763925066449012204406156,20664.585927164182
251653768642785546864541895217336209511,192004.96806431375
291620155159733413978494988074847918877,165340.58651543595
327080493597510383304380083829027279620,86609.32121146657
244422386314672151923814279993057016197,102934.1833678484
170462664291315293128991148401721771893,102719.93016913533
257989218701519970657409064642825336761,127258.72575765662
331374419574041081900320833387314971312,88745.62952645682
23073044984134910223233700611528674857,96322.32936313003
42997397897279951237916754310773533848,116492.18697084673
63298095955990174110679892898906751162,112881.9961430002
297497593148569665484188355438474127610,148642.8788029123
303445302866133442197370745635093694607,78883.8842467647
322861063233554373348361057314083231866,78560.69277871028
48527108152221097263004277032742101901,203421.50652850233
75117505424078084191042295334377867157,94409.21542097814
116018537774967638136657499654347725670,166398.39582553506
135383065058255621626762415910044371310,200755.1484504789
47574077580288490919190048199821943843,159113.5149644874
6459793829982592475621262167303176441,134439.47209836915
95106860532472896539899332617165990206,86217.41476943716
28782640768709979411527357307827215206,103046.32855395973
262977950922453685910476157547202117178,193968.69021497853
174071088075748030245400208914439434569,190639.1990752071
124671737261089704157954636996271464368,238796.82370037585
269337118762467309308463785279520896705,128226.95645371452
209259198101109684380882037267825895191,112240.5457115043
139370578642362418059309898482433877864,45692.64894224517
28994136543280939635253308565413799637,136616.6803269703
293258297621810430619050641692062405291,108536.57593287714
272381528732508241840132189183229013633,242787.56152538955
307874037903053987384098599658954960403,171402.02992913313
114021850146525252940099530982196156899,157461.58150155656
85435999546019100641741099476461592814,102861.60124988481
103119620189893041936528088174707335721,195438.04105948098
314561543389180668998532834943265131600,165727.00569223054
239141765600935393217628201889053036054,139821.1302102115
76697964033457283201307050020873621097,50578.17011369206
264305253634443490177586368628574983127,-2434.826407885179
131551992554677248780326195041999521641,133717.0886119157
198837458199740351146789848033075668948,78043.08453182317
159709089640309121793209096188059608454,133318.45661573485
240435520661011051559441709781667984799,108521.40981675312
23716439816665350271030334842843532806,115065.3110789191
297198590332052235629209184892465938488,47282.95868822187
197440825275921787996050910581003183399,42899.89511960372
180745679040798042111497260945986779480,142965.61141442694
119990119986468488812276117215201680242,164239.81828067824
6945802264217055818092053196773826385,115419.04545328021
63104735371462773681687091469410802663,121993.24240470119
268014220097092881785502328357683444201,117851.47880879231
8201931349127617775359419030543521126,109720.45577018335
293424115049060887892633269783012383044,123650.46482371911
197527187648268149802247209693405400409,137183.88658381999
241005170925789036667791898595595904503,140858.73657606915
247539232104409163657861640451876304710,139078.50884349458
202615412439834095586482453962687156511,135362.8839709889
292921571396805845952761765719774180560,162283.85895740055
102146554643520147196799385145966778108,151600.80544911884
204594591089767708292473470732793468211,128934.4157581944
164465677939480316050438667344105947900,207554.7060836479
313502068069833992081242489791425031266,80388.47925253771
235768787164618217165155438262046263692,116968.7650054209
55482365971527415759968201272640894504,115096.31672807597
274510050161826866069319990064565352379,240274.27065865695
262354354853492426548394391999577075965,56551.590704500675
225178758495725232781682742284966795979,116303.5784556549
204835397801258708635166012232206159069,17136.565579097718
120967717512667959337579062496782760110,138595.93181854486
69384468168979227396597175419708401385,140459.66838754155
172353782416662670206836966071405640207,129065.02994090319
93664377973271838839872435717131202372,175912.6205071453
336962307751087384360720729772151938674,168657.49928439967
223211215527692183328503667521863673491,106659.01589008048
187613432585728730467042277361250283606,100273.40834672377
296796692720149849099945091958444423201,149706.5393910054
296694309736193534514080707751418764951,90071.71108370647
62668871867764030771057639508006689193,97379.15831932612
5831364671951890472547869995277254299,118947.53778812103
263520175526383534143113600685410797656,78213.48308361508
93913047554725302387672925099981219688,142491.7696971018
187792144573873345913492012481628017632,94275.81455018371
77193727270470647613941630346905657311,140527.57152175345
93244863950305285144596145833484120288,55830.871459338814
45554261791996034889771606828002084386,154027.3992815893
145627501098448461286251287367478324636,171455.78385617584
276147028044265022870578596152793055114,218155.08802034706
101810035134786842992753455846496289258,105510.54125773348
323649586881187815567646172577411910445,145418.27017488144
240863300038824173019158558840375415006,144858.3025853522
173259610703588301741742956959056249895,111482.49109597318
210905950392861096479052960836081656317,64154.60247869231
128123573544090055831088190798031307459,89081.42887682468
55331053745102355983166789843999492215,73443.80532130785
48924668154930834035890216021535860354,192979.755167922
98224473881241589576622027216816442592,52960.539039392024
14607365457941867148801170049009692501,145321.23268542066
167709308386275857976247794371249982492,82482.89462456107
281031027492928380289843540495909878389,135220.600212574
317149933610832227902185030471313787327,114463.29705170542
111873775427756287979226848974192301259,130155.25828354806
21732850300051998297432811644962009424,213636.07539091073
179559082498078581615567026913696075672,155401.97568343952
256602505649871276722662307659510294211,89738.55447461829
22837704223911865020431001608491555752,168406.464148039
153159405405938019793662006311248601879,199380.05382582173
68046588578452589891125601598293455313,162086.2368785236
54671517419370338496053937769382791466,116319.85417516343
90733476337379567597363786612760856032,123939.11752207391
74829755756627131841443634317001341736,98878.4660731908
113699792614803396920615618241540403401,166790.2355707623
30936748530163120286385641811335600461,140310.13638099656
286718433484587099650313690594810283594,148539.97864844464
53040905238521430480941937930371515428,208216.16462311335
227799093612016492473942204223898916300,100679.31056570448
105984803437282127547981289078723527950,92298.41134228185
136216515618315479760141515440713508817,122725.19391671568
313923828364562409583774076139412029011,145672.0597863309
256535569668688044055657155972002367305,124569.5335280262
161276830978411174065922231037346740601,93619.56574184448
193023133616328233897351538456231158090,175017.97039505467
4512377955309037570718946592053675659,125243.22361527197
241451673262290873796345276645171664574,140727.0523033645
333137917729421843565229448550132743099,124115.45973022282
1221041602141664073474928881033556208,141426.61664737575
17693043260028121027089293608575874719,104513.12006317079
233874613249501726158359004825126672717,132026.8129605893
29423918183434242527795245203965210040,79541.64072077163
123067147644698118361563184329144169322,154653.20054053515
67576390047220591927881908117280881658,134734.74097011797
336003013146988853800784692458907554574,123033.93216388859
70951099996019165330364593572305503956,134011.22804390825
151224142156186274037047186842294495829,106160.14020179026
146803890080797364411341022309509510264,159421.55957972817
25487128775669594102704570724088844680,178699.8582429774
306159349104268798007063272844916813953,44294.801906699315
233291875187806547977182734749322121862,165521.18611110002
103649543423223076863255553023531795834,120833.6212035846
270419948556221225284557703914504804773,81078.49685170129
153143792449153214053000004836545450892,107539.60498365387
230242894518258571172529839682883252730,146823.79066630453
319099264280577149828280051496192787761,106858.87517000362
146492844261498105735420560399358236019,46444.59929812886
163251387522305411570093471177086938140,92590.99046536349
25300857819109779184345067172438647882,123185.00052512996
55633187676924862681300840783529537689,130042.16164504178
49199423497082223217556870394814374486,37082.61837742664
232357932937097041210389446840660380427,86557.12369684875
179483086047331285983377132760211350903,181106.57955690846
29373031418043196892692294558664390417,127539.30932485685
107534969967686423893345820589020535183,131667.15971297584
120571815096626943750133056908936948271,113026.53711294942
7421158607189639371215373350674206761,201114.05994329602
238931719318297330950784975087797919596,123558.98097735643
202740346843306123820415199475859312431,143261.30657457374
16689349456841037733448425087673613313,233509.372089684
148012297211569996918246033270198429904,124944.73248432204
128134122255386696428544882265409106446,163010.71846733056
167571214511516832945171208176627612712,186028.49285755306
184011296344462591085710616872611436235,113192.3376314789
169465487970916295739813846274011675806,145971.4427073896
130361622420383463631320628394717003594,132017.0718191564
331939185720524013599255400570283504929,190388.20603118092
87569485918088662283183271922738488516,148979.52191795222
230770798992268501450776463003194639732,216570.47212151997
267366593531094671806032177970423243545,43682.2347683087
199926103285675930644982006459416881508,156738.33423722722
266968967193173347503176998725646076891,102197.22890460677
167826333249432716075387587663476830642,49982.104412971064
108079317452072310552947425358187509795,87325.49267533794
9168411426075452458185969563102169587,105962.77226334438
220379336042208157890174508853219985932,100310.74508474022
85409792209302072958295631370822171481,158523.9720231928
108315930477246960256898885070132765549,105076.79733275063
138178784399745546903000249739742628317,134355.30313110352
109448753225848176241892743310724339979,139204.21923831478
48101656465622908930780775584338307218,247888.49607993476
232801260678107817119662434103089539368,77176.6392344553
112833514130234775896592581776665798909,184920.9835335724
9384820527271037871381619236739389861,93230.63592019677
315097976795297949477277736372802455645,195431.8395389542
312987999748196768585101910704287518542,76989.29339189641
283651273349744897088542597613004918027,112446.7397090476
191707011347213468997511459845389328772,148459.9838681277
106126552952767148144530241726666260248,179100.20430403203
262257703451875066796956509815234366525,164213.97571271658
255899024359694569239113092815148643067,83370.21438809484
114163801675410359107519624300502244902,146280.77320682444
301845691767161820288502742698662503795,140704.47057338431
92399079994829498252553662280447550917,129704.98405788653
158804745485988047989860050863828343572,103306.313593423
318699126633889037088666172336291942624,255955.7762644533
297113933456367162152615096919381931216,144988.78822463937
200474866821927106545646287488808154750,108889.18214708567
223364885293845944023077962389108782322,148300.4663684871
324259604829407840034702555074969608284,85270.5034176372
304251078569827531719315443927824180532,149961.34908331
85937733805633898752021913054308068083,162218.0187164545
108988859207308663542987611483639159746,186154.68304035813
47848824771395338822774077770152379022,83130.22860928252
262530606945227352928297373721306909095,168672.52473685145
85655886151670580390594330040409894715,123211.7232169658
298184819601131827432255644952446151139,209707.82161152922
95408789758622402538585804660216291413,82305.48609075509
122922019966644222202211091240044218095,90391.64323655888
6183578569648095484412718463440995947,128024.332346702
274289386281548429745922021350086948492,136427.92847525328
34726844729402804128730979944393175105,160359.8775231056
84586487247906666871938532911179156985,220998.7328838054
120720460409397920123702648540262031826,156888.83988034353
177428445547268755903878606004149437457,82700.2232198827
115727112823962086715150476270670577224,103752.65786669403
339528554109159399082023803339182894416,176162.95139391907
112278505536089834610003192301155278804,61006.73093121126
150655854973961180217246925576293399359,96321.26707977243
205140978981549998314456055277617950113,248179.28616341017
143222924043442198672515275261268840852,-21041.133420683444
222242097176001330821166420256776320110,182073.9779099133
185476235461315152883459846018078939215,165663.55145063438
24794255420283459042556305910004824666,173755.21026466414
170386853337925700376054620257950480449,124926.04177287407
89599337796887808678188089542023955663,158574.6577766519
132628385969591720084437515617436345258,141429.24875430204
209256260831814267858812755372744724120,124031.55355769023
299146289036887060771322345088475321603,173652.67632106133
92140014150081803186089534965577345234,179933.6594676841
226355025621852547584556966612186353329,141496.07954268157
111623792219171615574882803767741582070,121346.35571242496
46237632461759844965282080433067697831,122283.03235892951
61695533361580951386408461686939254088,140957.01364210993
117251161372699306098820073617300301321,88899.07273991592
162614583266159708266060544483628565702,101019.18397761136
18256075536139580588971282656211823044,106875.4951131586
62654592931377320017541022105734341203,165470.5402115453
134202830665590339886104045100211910585,190046.10393492877
21466350819012893278873017601774573473,26148.07844281383
197898324935814690760476782890500989679,127042.2634467762
218822826497051928064213202937899447261,95023.53328309953
192658336119531627258676196031085516123,141178.2831505332
223774110559714138774010498697179442824,90634.96179423109
15249136929818490067287455981620239864,162279.82307060994
130656210153993294370526814910713193064,107220.09479055554
166391612744862182994035048026354720642,182999.4290186204
280509122589601939716717203643713325254,89228.08408681117
50223846429254930232117360429159322266,146134.18644795567
43925799629666704047178916587341580228,124405.97393944487
337502497904050294645895317224982883125,30736.46587307565
288295058279943284835951085101241297491,176421.4578273818
280534277282576185484996327752707755697,106470.45051159896
258119514855432888420937880472534243207,144160.25575665198
9772834812601520113189408874212276295,198336.63201812468
66220066710315663565407281725948002612,175636.84846543707
110727436952411206226008905770428374199,157590.95791704208
327459637510857203580281319398736411093,229007.4464324694
180902441541917081439197762689970056157,162926.2334067002
195646360202006788061140201502351849360,95045.34344864264
10984307821242410646630392008348020221,140555.1053040307
76885141875662922763960223233735311473,90099.26807897538
55137005805746570514574168127221219837,96441.51117232628
